#,5.000000,1.000000,0.500000,0.300000
#,5.000000,0.500000,0.250000,0.150000
140.223611,39.749722
140.223611,39.759722
#,5.000000,0.500000,0.250000,0.150000
140.193611,39.749722
140.193611,39.759722
#,5.000000,0.500000,0.250000,0.150000
140.163611,39.689722
140.163611,39.699722
#,5.000000,0.500000,0.250000,0.150000
140.163611,39.749722
140.163611,39.759722
#,5.000000,0.500000,0.250000,0.150000
140.133611,39.689722
140.133611,39.699722
#,5.000000,0.500000,0.250000,0.150000
140.133611,39.749722
140.133611,39.759722
#,5.000000,0.500000,0.250000,0.150000
140.253611,39.749722
140.253611,39.759722
#,5.000000,0.500000,0.250000,0.150000
140.103611,39.689722
140.103611,39.699722
#,5.000000,0.500000,0.250000,0.150000
140.103611,39.749722
140.103611,39.759722
#,5.000000,0.500000,0.250000,0.150000
140.073611,39.719722
140.073611,39.729722
#,5.000000,0.500000,0.250000,0.150000
140.313611,39.749722
140.313611,39.759722
#,5.000000,0.500000,0.250000,0.150000
140.283611,39.749722
140.283611,39.759722
